LAYOUTID,PAYOR,PAYORID,DATATYPE,PUCHCHARFLAG,OPTIONALLY,SKIPROW,TRAILERSKIP,ENTRYDATE,USERLOG,SHORTPAYOR,ACTIVEFLAG,DATEUPDATED,MANUALFLAG,CTLTYPE,LAYOUT_STATUS,VERIFIED,CHARACTERSET,MANUALOVERRIDEREASON,ICD10FLAG,APPROVECOLUMN,DP_CHECKS_INFO,DATADICTIONARYUPLOADED,UPDATEDBY
1906,PBA,P0870,CLAIMS,N,N,0,0,18.03.2015 07:55:24,Anup Basnet,PBA,Y,,N,,FINALIZED,N,US7ASCII,,N,,,,
1907,HEALTH DESIGN PLUS (HDP),P2315,CLAIMS,N,N,0,0,18.03.2015 08:27:55,Aashish Adhikari,HDP,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1910,INFORMED,P2420,ELIGIBILITIES,N,N,1,0,18.03.2015 09:56:15,Adesh Shrestha,INFM,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1911,INDEPENDENT HEALTH,P0750,ELIGIBILITIES,N,N,1,0,18.03.2015 10:07:26,Adesh Shrestha,IHLT,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1912,INDEPENDENT HEALTH,P0750,CLAIMS,N,N,1,0,18.03.2015 10:11:14,Adesh Shrestha,IHLT,Y,,N,,FINALIZED,N,US7ASCII,,Y,,,,
1913,INDEPENDENT HEALTH,P0750,RXCLAIMS,N,N,1,0,18.03.2015 10:14:52,Adesh Shrestha,IHLT,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1915,HEALTH SOLUTIONS,P4250,BIOMETRICS,Y,Y,1,0,18.03.2015 10:58:39,Adesh Shrestha,HSOL,Y,18.03.2015 11:01:22,N,,FINALIZED,N,US7ASCII,,,,,,
1916,HEALTH SOLUTIONS,P4250,CROSSWALK,N,Y,1,0,18.03.2015 11:00:45,Adesh Shrestha,HSOL,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1917,HEALTH PARTNER(HP),P2500,CROSSWALK,N,Y,1,0,18.03.2015 11:20:09,Adesh Shrestha,HEPT,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1918,HEALTH PARTNER(HP),P2500,CROSSWALK,N,Y,1,0,18.03.2015 11:23:30,Adesh Shrestha,HEPT,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1919,EXPRESS SCRIPT (ESI),P1070,RXCLAIMS,N,N,1,0,18.03.2015 11:39:01,Adesh Shrestha,ESI,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1920,EXPRESS SCRIPT (ESI),P1070,RXCLAIMS,Y,N,0,0,18.03.2015 11:49:34,Adesh Shrestha,ESI,Y,28.06.2015 02:12:35,N,,FINALIZED,N,US7ASCII,,,,,,
1921,GREATWEST,P0640,ELIGIBILITIES,N,Y,1,0,18.03.2015 12:06:58,Adesh Shrestha,GWST,Y,,N,,WORKING,N,US7ASCII,,,,,,
1923,CAREFIRST BLUE CROSS,P0510,CLAIMS,N,N,0,0,18.03.2015 13:00:17,Adesh Shrestha,CFBC,Y,,N,,FINALIZED,N,US7ASCII,,N,,,,
1924,CAP BLUE CROSS,P0500,ELIGIBILITIES,N,N,41,0,18.03.2015 13:10:22,Adesh Shrestha,CABC,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1925,CAP BLUE CROSS,P0500,CLAIMS,N,N,1,0,18.03.2015 13:17:56,Adesh Shrestha,CABC,Y,,N,,FINALIZED,N,US7ASCII,,N,,,,
1635,BCBS GA,P0260,CLAIMS,N,N,0,0,02.02.2015 06:52:28,Adesh Shrestha,BCGA,Y,,N,,FINALIZED,N,US7ASCII,,N,,,,
1619,MEDICAL MUTUAL OF OHIO,P0840,CLAIMS,N,N,0,0,02.02.2015 01:08:22,Nawa Awasthi,MMOH,Y,13.03.2015 08:29:56,N,,FINALIZED,Y,US7ASCII,,Y,,USER_SET_FLMS,,
1636,AON,P4075,OTHER,N,N,0,0,02.02.2015 23:47:38,Bina Prajapati,AON,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1637,UNITED HEALTH CARE (UHC),P0970,CLAIMS,N,N,0,0,03.02.2015 00:05:59,Anurag Pradhan,UHC,Y,,N,,FINALIZED,N,US7ASCII,,Y,,USER_SET_FLMS,,
1638,AULTCARE,P4260,RXCLAIMS,N,N,1,0,03.02.2015 04:09:46,Biplab Pokhrel,AULT,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
1639,AULTCARE,P4260,CLAIMS,N,N,1,0,03.02.2015 04:10:35,Biplab Pokhrel,AULT,Y,20.10.2015 04:31:03,N,,FINALIZED,Y,US7ASCII,,N,,,,
1669,ADP,P4325,ELIGIBILITIES,N,N,0,0,05.02.2015 03:08:25,Renu Thakur,ADP,Y,05.02.2015 06:48:45,Y,,FINALIZED,N,US7ASCII,Added optionally enclosed parameter,,,USER_SET_FLMS,,
1675,ECAMS_PS,P2650,RXCLAIMS,N,N,0,0,05.02.2015 06:36:50,Ayam Pokhrel,ECMS,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1670,MERITAIN,P0845,ELIGIBILITIES,N,Y,1,0,05.02.2015 04:27:46,Ayam Pokhrel,MRTN,Y,09.02.2015 03:30:34,N,,FINALIZED,N,US7ASCII,,,,,,
1679,CIGNA HEALTHCARE,P0520,RXCLAIMS,N,N,0,0,06.02.2015 02:45:40,Shiva Bhusal,CGNA,N,17.07.2015 04:20:50,N,,FINALIZED,Y,US7ASCII,,,,,,
1681,MERITAIN,P0845,CLAIMS,N,N,0,0,06.02.2015 06:59:40,Bipika Amatya,MRTN,Y,,N,,FINALIZED,N,US7ASCII,,N,,,,
1682,MERITAIN,P0845,RXCLAIMS,N,N,0,0,06.02.2015 08:06:51,Bipika Amatya,MRTN,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1694,ST. JOSEPH,P2905,ELIGIBILITIES,N,Y,1,0,09.02.2015 23:08:12,Ayam Pokhrel,SJSP,Y,10.02.2015 01:00:49,N,,FINALIZED,N,US7ASCII,,,,,,
1697,ACAP,P4445,PROGRAM MANAGEMENT,N,Y,1,0,10.02.2015 00:38:11,Anil Dongol,ACAP,Y,15.05.2015 01:54:04,N,,FINALIZED,Y,US7ASCII,,,,,,
1699,ACCOLADE,P2750,CLAIMS,N,N,0,0,10.02.2015 01:15:31,Aashish Dhungana,ACCL,Y,,N,,FINALIZED,N,US7ASCII,,N,,,,
1732,CAMBRIDGE HEALTH ALLIANCE,P2985,CLAIMS,N,N,1,0,20.02.2015 01:02:17,Puspa Bista,CHAL,Y,,N,,FINALIZED,N,US7ASCII,,N,,,,
1700,COVENTRY,P0550,ELIGIBILITIES,N,N,1,0,10.02.2015 01:57:35,Dinesh Khadka,COVN,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1738,HIGHMARK BLUE CROSS,P0660,ELIGIBILITIES,N,N,0,0,20.02.2015 04:47:19,Shekhar Poudel,HMRK,Y,,Y,,FINALIZED,N,US7ASCII,addition of missing segments which are existing in legacy script.,,,,,
1709,BMCH,P4070,CLAIMS,N,Y,1,0,10.02.2015 05:06:06,Binesh sah,BMCH,Y,10.02.2015 05:13:53,N,,FINALIZED,N,US7ASCII,,,,,,
1739,WELLS FARGO,P1030,ELIGIBILITIES,N,N,0,0,20.02.2015 05:16:54,Prabesh Shrestha,WFRG,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1758,KAISER HEALTH,P0770,RXCLAIMS,Y,Y,0,0,25.02.2015 04:56:55,Paurakh Thapa,KSRH,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1766,ANTHEM VA,P0100,RXCLAIMS,N,N,0,0,26.02.2015 03:12:24,Rinu Maharjan,ATVA,Y,,N,,WORKING,Y,US7ASCII,,,,,,
1853,QUANTUM,P2675,RXCLAIMS,Y,N,0,0,16.03.2015 09:50:53,Adesh Shrestha,QUAN,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1777,WELLS FARGO,P1030,CROSSWALK,N,Y,1,0,02.03.2015 00:37:04,Prabesh Shrestha,WFRG,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1888,ACS,P2490,ELIGIBILITIES,N,N,0,0,18.03.2015 04:20:16,Amit Adhikhari,ACS,Y,,N,,WORKING,N,US7ASCII,,,,,,
1883,HEWITT,P2385,ELIGIBILITIES,Y,N,0,0,18.03.2015 02:28:20,Adesh Shrestha,HWTT,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1884,S&S HEALTHCARE,P3070,CLAIMS,N,N,1,0,18.03.2015 02:43:30,Adesh Shrestha,SNSH,Y,,N,,FINALIZED,N,US7ASCII,,N,,,,
1889,WEBMD,P4060,HRA,N,N,1,0,18.03.2015 04:21:17,Adesh Shrestha,WBMD,Y,14.10.2015 07:30:20,N,,FINALIZED,Y,US7ASCII,,,,,,
1922,GREATWEST,P0640,RXCLAIMS,N,Y,1,0,18.03.2015 12:14:59,Adesh Shrestha,GWST,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1926,CAP BLUE CROSS,P0500,CLAIMS,N,N,1,0,18.03.2015 13:19:34,Adesh Shrestha,CABC,Y,,N,,FINALIZED,N,US7ASCII,,N,,,,
1927,BCBS VA,P0170,CLAIMS,N,N,0,0,18.03.2015 13:26:53,Adesh Shrestha,BCVA,Y,,N,,FINALIZED,N,US7ASCII,,N,,,,
1928,BCBS VA,P0170,ELIGIBILITIES,N,N,0,0,18.03.2015 13:33:06,Adesh Shrestha,BCVA,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1929,BCBS VA,P0170,RXCLAIMS,N,N,0,0,18.03.2015 13:39:52,Adesh Shrestha,BCVA,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1930,BCBS AL,P0180,CROSSWALK,N,N,0,0,18.03.2015 14:22:38,Adesh Shrestha,BCAL,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1931,ANTHEMSRL,P2230,CLAIMS,N,N,0,0,18.03.2015 14:32:24,Adesh Shrestha,ANSR,Y,,N,,FINALIZED,N,US7ASCII,,N,,,,
1932,ANTHEMRDX,P2510,CLAIMS,N,N,1,0,18.03.2015 14:42:28,Adesh Shrestha,ARDX,Y,,N,,FINALIZED,N,US7ASCII,,Y,,,,
1933,ANTHEMRDX,P2510,ELIGIBILITIES,N,N,1,0,18.03.2015 14:43:09,Adesh Shrestha,ARDX,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1934,ANTHEMRDX,P2510,RXCLAIMS,N,N,1,0,18.03.2015 14:43:36,Adesh Shrestha,ARDX,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1935,ANTHEM,P2320,CLAIMS,N,N,0,0,18.03.2015 14:56:13,Adesh Shrestha,ANTM,Y,,N,,FINALIZED,N,US7ASCII,,N,,,,
1936,ANTHEM,P2320,RXCLAIMS,N,N,0,0,18.03.2015 15:06:26,Adesh Shrestha,ANTM,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1947,CIGNA HEALTHCARE,P0520,ELIGIBILITIES,N,N,0,0,18.03.2015 16:58:36,Adesh Shrestha,CGNA,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1946,BCBS GA,P0260,RXCLAIMS,N,N,1,0,18.03.2015 16:27:20,Adesh Shrestha,BCGA,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1948,CIGNA HEALTHCARE,P0520,ELIGIBILITIES,N,N,0,0,18.03.2015 17:02:13,Adesh Shrestha,CGNA,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1949,CIGNA HEALTHCARE,P0520,RXCLAIMS,N,N,0,0,18.03.2015 17:05:42,Adesh Shrestha,CGNA,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1950,CIGNA FULLY INSURED,P3020,RXCLAIMS,N,N,1,0,18.03.2015 17:11:53,Adesh Shrestha,CIFI,Y,08.11.2017 03:26:29,N,,FINALIZED,Y,US7ASCII,,,,,,Elisha Maharjan
1951,CIGNA HEALTHCARE,P0520,CLAIMS,N,N,0,0,18.03.2015 17:31:29,Adesh Shrestha,CGNA,Y,,N,,FINALIZED,N,US7ASCII,,N,,,,
1952,UNITED MEDICAL RESOURCES (UMR),P0980,CROSSWALK,N,N,0,0,18.03.2015 17:41:51,Adesh Shrestha,UMR,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1953,UNITED MEDICAL RESOURCES (UMR),P0980,CROSSWALK,N,N,0,0,18.03.2015 17:56:16,Adesh Shrestha,UMR,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1954,BCBS AL,P0180,CLAIMS,N,N,0,0,19.03.2015 01:36:20,Amit Adhikhari,BCAL,Y,,N,,WORKING,N,US7ASCII,,,,,,
1955,AETNA,P0010,HRA,N,N,0,0,19.03.2015 01:53:11,Aashish Adhikari,ATNA,Y,,N,,WORKING,N,US7ASCII,,,,,,
1956,AONHEWITT,P4377,ELIGIBILITIES,N,N,0,0,19.03.2015 01:57:20,Abhishek Shrestha,AONH,Y,,N,,WORKING,N,US7ASCII,,,,,,
1957,HUMANA,P0710,ELIGIBILITIES,N,Y,1,0,19.03.2015 02:02:41,Pritam Shrestha,HMNA,Y,26.03.2015 08:26:24,N,,FINALIZED,N,US7ASCII,,,,,,
1958,ANTHEM VA,P0100,CLAIMS,N,N,0,0,19.03.2015 03:18:31,Pritam Shrestha,ATVA,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1964,WEBTPA,P1010,ELIGIBILITIES,N,Y,1,0,19.03.2015 08:28:02,Adesh Shrestha,WTPA,Y,,N,,FINALIZED,N,US7ASCII,,,,USER_SET_FLMS,,
1960,ANTHEM VA,P0100,ELIGIBILITIES,N,N,0,0,19.03.2015 04:02:25,Pritam Shrestha,ATVA,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1963,PBA,P0870,OTHER,N,N,0,0,19.03.2015 06:13:53,Anup Basnet,PBA,Y,19.03.2015 06:18:04,N,,FINALIZED,N,US7ASCII,,,,,,
1965,UNITED HEALTH CARE (UHC),P0970,CLAIMS,N,N,0,0,19.03.2015 08:34:02,Aashish Adhikari,UHC,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1967,SIHO,P3055,CLAIMS,N,Y,1,0,19.03.2015 09:31:24,Adesh Shrestha,SIHO,Y,,N,,FINALIZED,N,US7ASCII,,N,,,,
1969,SIHO,P3055,ELIGIBILITIES,N,Y,1,0,19.03.2015 09:32:58,Adesh Shrestha,SIHO,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1600,MACIPA - MOUNT AUBURN COUNTY IPA,P2620,CLAIMS,N,N,1,0,29.01.2015 04:58:10,Dinesh Khadka,MACI,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1604,AMR (AMERIBEN),P2050,ELIGIBILITIES,N,N,0,0,29.01.2015 23:14:17,Adesh Shrestha,AMR,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1605,AMR (AMERIBEN),P2050,ELIGIBILITIES,N,N,0,0,29.01.2015 23:20:47,Adesh Shrestha,AMR,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1607,PHPNI,P2765,OTHER,N,N,0,0,30.01.2015 00:15:58,Sagar Sharma,PHPN,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1676,ECAMS_PS,P2650,CLAIMS,Y,N,0,0,05.02.2015 23:17:56,Ayam Pokhrel,ECMS,Y,05.02.2015 23:19:57,N,,FINALIZED,N,US7ASCII,,N,,,,
1609,PHPNI,P2765,CLAIMS,N,N,0,0,30.01.2015 00:21:29,Sagar Sharma,PHPN,Y,,N,,FINALIZED,N,US7ASCII,,Y,,,,
1610,PHPNI,P2765,RXCLAIMS,N,N,0,0,30.01.2015 00:38:08,Sagar Sharma,PHPN,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1677,BCBS IL,P0280,CROSSWALK,N,N,1,0,05.02.2015 23:41:39,Dinesh Khadka,BCIL,Y,05.02.2015 23:59:38,N,,FINALIZED,N,US7ASCII,,,,,,
1678,BCBS IL,P0280,CROSSWALK,N,N,1,0,06.02.2015 00:22:37,Dinesh Khadka,BCIL,Y,06.02.2015 00:54:39,N,,FINALIZED,N,US7ASCII,,,,,,
1687,RMSCO,P0940,ELIGIBILITIES,N,Y,0,0,09.02.2015 00:21:24,Paurakh Thapa,RMCO,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1688,RMSCO,P0940,RXCLAIMS,N,Y,0,0,09.02.2015 01:44:23,Paurakh Thapa,RMCO,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1846,UNITED MEDICAL RESOURCES (UMR),P0980,CROSSWALK,N,N,0,0,16.03.2015 04:09:50,Romi Bajracharya,UMR,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1690,SAVERX,P2445,RXCLAIMS,N,Y,1,0,09.02.2015 02:54:35,Paurakh Thapa,SAVX,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1691,DELTA DENTAL,P0580,CLAIMS,N,Y,1,0,09.02.2015 03:59:18,Anil Dongol,DLTA,Y,09.02.2015 04:09:48,N,,FINALIZED,N,US7ASCII,,N,,,,
1693,CIGNA HEALTHCARE,P0520,CLAIMS,N,N,0,0,09.02.2015 05:59:31,Aashish Dhungana,CGNA,Y,,N,,FINALIZED,N,US7ASCII,,N,,,,
1695,ST. JOSEPH,P2905,CLAIMS,N,Y,1,0,09.02.2015 23:17:25,Ayam Pokhrel,SJSP,Y,10.02.2015 01:13:03,N,,FINALIZED,N,US7ASCII,,N,,,,
1718,AETNA,P0010,CLAIMS,N,N,0,0,12.02.2015 04:31:59,Anish Gopal Vaidya,ATNA,Y,16.02.2015 23:59:54,N,,FINALIZED,Y,US7ASCII,,Y,,USER_SET_FLMS,,
1844,UNITED HEALTH CARE (UHC),P0970,ELIGIBILITIES,N,N,0,0,16.03.2015 02:27:47,Aashish Adhikari,UHC,Y,17.03.2015 05:35:48,N,,FINALIZED,N,US7ASCII,,,,,,
1722,PHPNI,P2765,CLAIMS,N,N,0,0,13.02.2015 03:00:00,Puspa Bista,PHPN,Y,09.09.2015 01:27:31,N,,FINALIZED,Y,US7ASCII,,Y,,,,
1845,UNITED MEDICAL RESOURCES (UMR),P0980,CROSSWALK,N,N,0,0,16.03.2015 03:40:56,Romi Bajracharya,UMR,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1724,AON,P4075,ELIGIBILITIES,N,N,1,0,13.02.2015 06:40:38,Biplab Pokhrel,AON,Y,16.03.2015 03:43:54,N,,FINALIZED,N,US7ASCII,,,,,,
1852,HEALTH PARTNER(HP),P2500,ELIGIBILITIES,N,Y,1,0,16.03.2015 07:46:09,Rashmi Pandey,HEPT,Y,16.03.2015 07:49:04,N,,FINALIZED,Y,US7ASCII,,,,USER_SET_FLMS,,
1896,TUFTS HEALTH,P0960,RXCLAIMS,N,N,0,0,18.03.2015 05:56:01,Adesh Shrestha,THLT,Y,20.07.2015 04:40:44,N,,FINALIZED,Y,US7ASCII,,,,,,
1783,CORPORATE BENEFITS SERVICE,P4025,CLAIMS,N,N,0,0,03.03.2015 04:15:27,Abhishek Adhikari,CBS,Y,,N,,WORKING,N,US7ASCII,,,,,,
1784,CORPORATE BENEFITS SERVICE,P4025,ELIGIBILITIES,N,N,0,0,03.03.2015 04:27:14,Abhishek Adhikari,CBS,Y,,N,,WORKING,N,US7ASCII,,,,,,
1897,PBA,P0870,ELIGIBILITIES,N,N,0,0,18.03.2015 05:59:30,Anup Basnet,PBA,Y,18.03.2015 06:13:28,N,,FINALIZED,N,US7ASCII,,,,,,
1970,SIHO,P3055,PROVIDER,N,Y,1,0,19.03.2015 09:38:39,Adesh Shrestha,SIHO,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1971,SIHO,P3055,RXCLAIMS,N,Y,1,0,19.03.2015 09:44:28,Adesh Shrestha,SIHO,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1972,BCBS AR,P0190,OTHER,N,N,1,0,19.03.2015 09:56:31,Aashish Adhikari,BCAR,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1973,REGENCE,P2210,ELIGIBILITIES,N,N,1,0,19.03.2015 10:08:00,Adesh Shrestha,RGNC,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1974,AETNA,P0010,RXCLAIMS,N,N,0,0,19.03.2015 10:08:25,Rinu Maharjan,ATNA,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1975,HORIZON BLUE CROSS BLUE SHIELD OF NEW JERSEY,P4462,ELIGIBILITIES,N,Y,1,0,19.03.2015 10:51:20,Rohit Pokhrel,HBNJ,Y,24.03.2015 07:09:10,N,,FINALIZED,N,US7ASCII,,,,,,
1976,HORIZON BLUE CROSS BLUE SHIELD OF NEW JERSEY,P4462,ELIGIBILITIES,N,Y,1,0,19.03.2015 10:56:47,Rohit Pokhrel,HBNJ,Y,24.03.2015 07:09:27,N,,FINALIZED,N,US7ASCII,,,,,,
1977,HORIZON BLUE CROSS BLUE SHIELD OF NEW JERSEY,P4462,ELIGIBILITIES,N,Y,1,0,19.03.2015 11:01:19,Rohit Pokhrel,HBNJ,Y,24.03.2015 07:09:42,N,,FINALIZED,N,US7ASCII,,,,,,
1978,REGENCE,P2210,RXCLAIMS,N,N,1,0,19.03.2015 11:03:56,Adesh Shrestha,RGNC,Y,10.11.2015 04:25:04,N,,FINALIZED,Y,US7ASCII,,,,,,
1979,HORIZON BLUE CROSS BLUE SHIELD OF NEW JERSEY,P4462,ELIGIBILITIES,N,Y,1,0,19.03.2015 11:06:47,Rohit Pokhrel,HBNJ,N,24.03.2015 07:09:59,N,,FINALIZED,N,US7ASCII,,,,,,
1980,REGENCE,P2210,CLAIMS,N,N,1,0,19.03.2015 11:12:53,Adesh Shrestha,RGNC,Y,10.11.2015 03:38:02,N,,FINALIZED,Y,US7ASCII,,N,,,,
1982,MERITAIN,P0845,CLAIMS,N,Y,1,0,20.03.2015 00:07:17,Adesh Shrestha,MRTN,Y,,N,,FINALIZED,N,US7ASCII,,N,,,,
1983,HUMANA,P0710,RXCLAIMS,N,N,0,0,20.03.2015 01:46:04,Adesh Shrestha,HMNA,Y,15.04.2015 05:24:46,N,,FINALIZED,Y,US7ASCII,,,,USER_SET_FLMS,,
1984,HUMANA,P0710,CLAIMS,Y,N,0,0,20.03.2015 01:52:55,Adesh Shrestha,HMNA,Y,28.09.2016 08:13:03,N,,FINALIZED,Y,US7ASCII,,Y,,USER_SET_FLMS,,Shreeya Baidya
1985,HORIZON BLUE CROSS BLUE SHIELD OF NEW JERSEY,P4462,ELIGIBILITIES,N,N,1,0,20.03.2015 02:07:45,Bipika Amatya,HBNJ,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1986,FIRST CHOICE,P0620,ELIGIBILITIES,N,Y,1,0,20.03.2015 02:14:15,Adesh Shrestha,FSTC,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1987,FIRST CHOICE,P0620,CLAIMS,N,Y,1,0,20.03.2015 02:16:35,Adesh Shrestha,FSTC,Y,,N,,FINALIZED,N,US7ASCII,,N,,,,
1988,BCBS AR,P0190,OTHER,N,N,0,0,20.03.2015 02:23:02,Aashish Adhikari,BCAR,Y,20.03.2015 07:47:36,N,,WORKING,N,US7ASCII,,,,,,
1990,ENVISION,P1110,CROSSWALK,N,N,1,0,20.03.2015 04:40:16,Adesh Shrestha,EVSN,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1991,TUFTS HEALTH,P0960,CONTROL TOTAL,N,N,0,,01.12.2015 00:00:01,Sonu Amatya,THLT,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1992,CAREMARK,P1050,RXCLAIMS,Y,N,0,0,20.03.2015 05:47:12,Sangita Sharma,CMRK,Y,20.03.2015 06:25:52,N,,FINALIZED,N,US7ASCII,,,,,,
1993,CONEXIS,P2360,ELIGIBILITIES,N,N,0,0,20.03.2015 05:54:23,Amit Adhikhari,CNXS,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1994,CAREMARK,P1050,RXCLAIMS,Y,N,0,0,20.03.2015 05:59:14,Adesh Shrestha,CMRK,N,,N,,FINALIZED,N,US7ASCII,,,,,,
1995,BCBS IL,P0280,CLAIMS,N,N,0,0,20.03.2015 06:59:45,Prakrista Sharma,BCIL,Y,,N,,WORKING,N,US7ASCII,,,,,,
1996,BCBS IL,P0280,CLAIMS,N,N,0,0,20.03.2015 07:34:44,Prakrista Sharma,BCIL,Y,,N,,WORKING,N,US7ASCII,,,,,,
1997,HEALTHYROADS,P2980,BIOMETRICS,N,Y,1,0,20.03.2015 07:39:03,Amit Adhikhari,HLRD,Y,22.08.2015 05:29:11,N,,FINALIZED,N,US7ASCII,,,,,,
2013,BENECARD,P2355,RXCLAIMS,Y,N,0,0,20.03.2015 23:56:12,Aashish Dhungana,BCRD,Y,21.03.2015 04:00:30,N,,FINALIZED,N,US7ASCII,,,,,,
2014,CIGNA HEALTHCARE,P0520,CONTROL TOTAL,N,N,0,,01.12.2015 00:00:01,Sonu Amatya,CGNA,N,,N,,FINALIZED,N,US7ASCII,,,,,,
2015,TRIZETTO,P2220,ELIGIBILITIES,N,N,1,0,21.03.2015 00:35:04,Aadesh Neupane,TRZO,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1568,KAISER HEALTH,P0770,CONTROL TOTAL,N,N,0,,01.12.2015 00:00:01,Ayam Pokhrel,KSRH,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1576,TRUSTMARK,P2580,RXCLAIMS,Y,N,1,0,28.01.2015 04:47:43,Puspa Bista,TRMK,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1598,MACIPA - MOUNT AUBURN COUNTY IPA,P2620,RXCLAIMS,N,N,1,0,29.01.2015 04:31:13,Dinesh Khadka,MACI,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1606,PHPNI,P2765,OTHER,N,N,0,0,29.01.2015 23:47:25,Sagar Sharma,PHPN,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1821,PINNACLE,P2180,RXCLAIMS,N,N,0,0,12.03.2015 04:36:48,Rinu Maharjan,PNCL,N,,N,,FINALIZED,N,US7ASCII,,,,,,
1673,BCBS TX,P0450,CONTROL TOTAL,N,N,0,,01.12.2015 00:00:01,Romi Bajracharya,BCTX,Y,05.02.2015 06:23:31,N,,FINALIZED,N,US7ASCII,,,,,,
1661,VSP,P4235,CLAIMS,N,Y,4,0,04.02.2015 04:28:07,Anurag Pradhan,VSP,Y,10.04.2015 00:54:44,N,,FINALIZED,N,US7ASCII,,N,,USER_SET_FLMS,,
1674,AETNA,P0010,ELIGIBILITIES,N,Y,1,0,05.02.2015 05:49:53,Uma Lamichhane,ATNA,Y,29.07.2015 01:43:17,N,,FINALIZED,N,US7ASCII,,,,,,
1701,ACCOLADE,P2750,ELIGIBILITIES,N,N,0,0,10.02.2015 02:48:34,Aashish Dhungana,ACCL,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1680,BCBS IL,P0280,ELIGIBILITIES,N,N,1,0,06.02.2015 06:08:15,Dinesh Khadka,BCIL,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1702,ACCOLADE,P2750,HRA,N,N,0,0,10.02.2015 03:00:21,Aashish Dhungana,ACCL,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1703,ACCOLADE,P2750,RXCLAIMS,N,N,0,0,10.02.2015 03:04:35,Aashish Dhungana,ACCL,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
1843,UNITED MEDICAL RESOURCES (UMR),P0980,CROSSWALK,N,N,0,0,16.03.2015 02:01:55,Romi Bajracharya,UMR,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
